time	V(out)	I(Bat)
2.950290149566578e-003	2.853221e+001	1.756379e-001
2.950290605964538e-003	2.853221e+001	1.756376e-001
2.950290832242678e-003	2.853221e+001	1.756374e-001
2.950291202219406e-003	2.853221e+001	1.756371e-001
2.950291589094208e-003	2.853221e+001	1.756368e-001
2.950292164343602e-003	2.853221e+001	1.756364e-001
2.950292789285705e-003	2.853221e+001	1.756359e-001
2.950293157540107e-003	2.853221e+001	1.756356e-001
2.950293588622329e-003	2.853221e+001	1.756353e-001
2.950294118339367e-003	2.853221e+001	1.756349e-001
2.950294353769165e-003	2.853220e+001	1.756347e-001
2.950294561624726e-003	2.853220e+001	1.756345e-001
2.950294833967720e-003	2.853220e+001	1.756343e-001
2.950295111269781e-003	2.853220e+001	1.756341e-001
2.950295516136758e-003	2.853220e+001	1.756338e-001
2.950295948512685e-003	2.853220e+001	1.756335e-001
2.950296215608517e-003	2.853220e+001	1.756333e-001
2.950296465472788e-003	2.853220e+001	1.756331e-001
2.950296751738042e-003	2.853220e+001	1.756329e-001
2.950297084843161e-003	2.853220e+001	1.756326e-001
2.950297500511570e-003	2.853220e+001	1.756323e-001
2.950297979712270e-003	2.853220e+001	1.756319e-001
2.950298346301868e-003	2.853220e+001	1.756317e-001
2.950298802784198e-003	2.853220e+001	1.756313e-001
2.950299034954158e-003	2.853220e+001	1.756311e-001
2.950299408192582e-003	2.853220e+001	1.756308e-001
2.950299800120345e-003	2.853220e+001	1.756305e-001
2.950300395031322e-003	2.853220e+001	1.756301e-001
2.950300722352751e-003	2.853220e+001	1.756298e-001
2.950301072332425e-003	2.853220e+001	1.756296e-001
2.950301448152755e-003	2.853220e+001	1.756293e-001
2.950301904823420e-003	2.853220e+001	1.756289e-001
2.950302483564679e-003	2.853220e+001	1.756285e-001
2.950302731463561e-003	2.853220e+001	1.756283e-001
2.950302987972562e-003	2.853220e+001	1.756281e-001
2.950303254618742e-003	2.853220e+001	1.756279e-001
2.950303635712070e-003	2.853220e+001	1.756276e-001
2.950304058330915e-003	2.853220e+001	1.756273e-001
2.950304411465926e-003	2.853220e+001	1.756270e-001
2.950304979835494e-003	2.853220e+001	1.756266e-001
2.950305313053529e-003	2.853219e+001	1.756263e-001
2.950305739245514e-003	2.853219e+001	1.756260e-001
2.950306218854472e-003	2.853219e+001	1.756256e-001
2.950306538687104e-003	2.853219e+001	1.756254e-001
2.950306995379857e-003	2.853219e+001	1.756250e-001
2.950307222329556e-003	2.853219e+001	1.756249e-001
2.950307592338337e-003	2.853219e+001	1.756246e-001
2.950307979829880e-003	2.853219e+001	1.756243e-001
2.950308558940594e-003	2.853219e+001	1.756238e-001
2.950309200332126e-003	2.853219e+001	1.756234e-001
2.950309570957021e-003	2.853219e+001	1.756231e-001
2.950310010143870e-003	2.853219e+001	1.756227e-001
2.950310547433993e-003	2.853219e+001	1.756223e-001
2.950310771965208e-003	2.853219e+001	1.756222e-001
2.950310984819978e-003	2.853219e+001	1.756220e-001
2.950311273218828e-003	2.853219e+001	1.756218e-001
2.950311564022048e-003	2.853219e+001	1.756216e-001
2.950311981791295e-003	2.853219e+001	1.756212e-001
2.950312430358959e-003	2.853219e+001	1.756209e-001
2.950312690666414e-003	2.853219e+001	1.756207e-001
2.950312959213965e-003	2.853219e+001	1.756205e-001
2.950313225367679e-003	2.853219e+001	1.756203e-001
2.950313610136964e-003	2.853219e+001	1.756200e-001
2.950314021112759e-003	2.853219e+001	1.756197e-001
2.950314570349636e-003	2.853219e+001	1.756193e-001
2.950314812115872e-003	2.853219e+001	1.756191e-001
2.950315022289097e-003	2.853219e+001	1.756189e-001
2.950315285094023e-003	2.853219e+001	1.756187e-001
2.950315553269312e-003	2.853219e+001	1.756185e-001
2.950315948678172e-003	2.853219e+001	1.756182e-001
2.950316371936035e-003	2.853218e+001	1.756179e-001
2.950316672089571e-003	2.853218e+001	1.756177e-001
2.950317233033242e-003	2.853218e+001	1.756172e-001
2.950317558245957e-003	2.853218e+001	1.756170e-001
2.950317985228641e-003	2.853218e+001	1.756167e-001
2.950318454458480e-003	2.853218e+001	1.756163e-001
2.950318813437082e-003	2.853218e+001	1.756160e-001
2.950319259296524e-003	2.853218e+001	1.756157e-001
2.950319477446160e-003	2.853218e+001	1.756155e-001
2.950319845738396e-003	2.853218e+001	1.756152e-001
2.950320226190846e-003	2.853218e+001	1.756149e-001
2.950320789897625e-003	2.853218e+001	1.756145e-001
2.950321089492876e-003	2.853218e+001	1.756143e-001
2.950321412831665e-003	2.853218e+001	1.756140e-001
2.950321769359248e-003	2.853218e+001	1.756138e-001
2.950322202020247e-003	2.853218e+001	1.756134e-001
2.950322710525376e-003	2.853218e+001	1.756130e-001
2.950322971789458e-003	2.853218e+001	1.756128e-001
2.950323183084315e-003	2.853218e+001	1.756127e-001
2.950323437573761e-003	2.853218e+001	1.756125e-001
2.950323695711169e-003	2.853218e+001	1.756123e-001
2.950324083601155e-003	2.853218e+001	1.756120e-001
2.950324497663734e-003	2.853218e+001	1.756117e-001
2.950324858154895e-003	2.853218e+001	1.756114e-001
2.950325429067757e-003	2.853218e+001	1.756110e-001
2.950325763086701e-003	2.853218e+001	1.756107e-001
2.950326190037086e-003	2.853218e+001	1.756104e-001
2.950326670036820e-003	2.853218e+001	1.756100e-001
2.950326991832094e-003	2.853218e+001	1.756098e-001
2.950327447814075e-003	2.853218e+001	1.756094e-001
2.950327672417602e-003	2.853218e+001	1.756093e-001
2.950328041142586e-003	2.853218e+001	1.756090e-001
2.950328426824194e-003	2.853218e+001	1.756087e-001
2.950329002776105e-003	2.853218e+001	1.756082e-001
2.950329642085136e-003	2.853217e+001	1.756078e-001
2.950330012827424e-003	2.853217e+001	1.756075e-001
2.950330450912096e-003	2.853217e+001	1.756071e-001
2.950330986222854e-003	2.853217e+001	1.756067e-001
2.950331213428562e-003	2.853217e+001	1.756065e-001
2.950331422090148e-003	2.853217e+001	1.756064e-001
2.950331725861311e-003	2.853217e+001	1.756062e-001
2.950332005709873e-003	2.853217e+001	1.756060e-001
2.950332432739494e-003	2.853217e+001	1.756056e-001
2.950332867272872e-003	2.853217e+001	1.756053e-001
2.950333126204397e-003	2.853217e+001	1.756051e-001
2.950333392587567e-003	2.853217e+001	1.756049e-001
2.950333652237548e-003	2.853217e+001	1.756047e-001
2.950334035508391e-003	2.853217e+001	1.756044e-001
2.950334441348332e-003	2.853217e+001	1.756041e-001
2.950334985418816e-003	2.853217e+001	1.756037e-001
2.950335240222702e-003	2.853217e+001	1.756035e-001
2.950335458031840e-003	2.853217e+001	1.756033e-001
2.950335713665822e-003	2.853217e+001	1.756031e-001
2.950335973222168e-003	2.853217e+001	1.756029e-001
2.950336359826502e-003	2.853217e+001	1.756026e-001
2.950336775173762e-003	2.853217e+001	1.756023e-001
2.950337127587136e-003	2.853217e+001	1.756020e-001
2.950337695893522e-003	2.853217e+001	1.756016e-001
2.950338030832847e-003	2.853217e+001	1.756013e-001
2.950338456468545e-003	2.853217e+001	1.756010e-001
2.950338937206106e-003	2.853217e+001	1.756006e-001
2.950339266064796e-003	2.853217e+001	1.756004e-001
2.950339719166868e-003	2.853217e+001	1.756001e-001
2.950339941334257e-003	2.853217e+001	1.755999e-001
2.950340309393843e-003	2.853216e+001	1.755996e-001
2.950340693167016e-003	2.853216e+001	1.755993e-001
2.950341265888596e-003	2.853216e+001	1.755989e-001
2.950341899421820e-003	2.853216e+001	1.755984e-001
2.950342269651605e-003	2.853216e+001	1.755981e-001
2.950342704847063e-003	2.853216e+001	1.755978e-001
2.950343236733268e-003	2.853216e+001	1.755974e-001
2.950343471602513e-003	2.853216e+001	1.755972e-001
2.950343677489042e-003	2.853216e+001	1.755970e-001
2.950343947180923e-003	2.853216e+001	1.755968e-001
2.950344221912854e-003	2.853216e+001	1.755966e-001
2.950344624882512e-003	2.853216e+001	1.755963e-001
2.950345055202459e-003	2.853216e+001	1.755960e-001
2.950345319091667e-003	2.853216e+001	1.755958e-001
2.950345571327661e-003	2.853216e+001	1.755956e-001
2.950345849516841e-003	2.853216e+001	1.755954e-001
2.950346190120058e-003	2.853216e+001	1.755951e-001
2.950346601167442e-003	2.853216e+001	1.755948e-001
2.950347088025685e-003	2.853216e+001	1.755944e-001
2.950347465512537e-003	2.853216e+001	1.755941e-001
2.950347920606064e-003	2.853216e+001	1.755938e-001
2.950348150837027e-003	2.853216e+001	1.755936e-001
2.950348522767772e-003	2.853216e+001	1.755933e-001
2.950348913390265e-003	2.853216e+001	1.755930e-001
2.950349511363198e-003	2.853216e+001	1.755926e-001
2.950349846941304e-003	2.853216e+001	1.755923e-001
2.950350208796873e-003	2.853216e+001	1.755920e-001
2.950350589121347e-003	2.853216e+001	1.755918e-001
2.950351054933450e-003	2.853215e+001	1.755914e-001
2.950351661167487e-003	2.853215e+001	1.755909e-001
2.950352196930739e-003	2.853215e+001	1.755905e-001
2.950352489474159e-003	2.853215e+001	1.755903e-001
2.950352888806360e-003	2.853215e+001	1.755900e-001
2.950353342850488e-003	2.853215e+001	1.755897e-001
2.950353604074563e-003	2.853215e+001	1.755895e-001
2.950353873136133e-003	2.853215e+001	1.755892e-001
2.950354137720340e-003	2.853215e+001	1.755891e-001
2.950354522054395e-003	2.853215e+001	1.755888e-001
2.950354931195472e-003	2.853215e+001	1.755884e-001
2.950355476936484e-003	2.853215e+001	1.755880e-001
2.950355728940157e-003	2.853215e+001	1.755878e-001
2.950355945422093e-003	2.853215e+001	1.755877e-001
2.950356201711838e-003	2.853215e+001	1.755875e-001
2.950356462212229e-003	2.853215e+001	1.755873e-001
2.950356849710875e-003	2.853215e+001	1.755870e-001
2.950357266110400e-003	2.853215e+001	1.755867e-001
2.950357601563602e-003	2.853215e+001	1.755864e-001
2.950358165600485e-003	2.853215e+001	1.755860e-001
2.950358501058334e-003	2.853215e+001	1.755857e-001
2.950358924966293e-003	2.853215e+001	1.755854e-001
2.950359405629962e-003	2.853215e+001	1.755850e-001
2.950359749468579e-003	2.853215e+001	1.755848e-001
2.950360197014026e-003	2.853215e+001	1.755844e-001
2.950360414323758e-003	2.853215e+001	1.755843e-001
2.950360781128421e-003	2.853215e+001	1.755840e-001
2.950361161079741e-003	2.853215e+001	1.755837e-001
2.950361727205621e-003	2.853215e+001	1.755833e-001
2.950362346419351e-003	2.853214e+001	1.755828e-001
2.950362715325559e-003	2.853214e+001	1.755825e-001
2.950363143411481e-003	2.853214e+001	1.755822e-001
2.950363668390384e-003	2.853214e+001	1.755818e-001
2.950363920321382e-003	2.853214e+001	1.755816e-001
2.950364131089066e-003	2.853214e+001	1.755814e-001
2.950364387946727e-003	2.853214e+001	1.755812e-001
2.950364649242740e-003	2.853214e+001	1.755810e-001
2.950365039139686e-003	2.853214e+001	1.755807e-001
2.950365456428692e-003	2.853214e+001	1.755804e-001
2.950365777412242e-003	2.853214e+001	1.755802e-001
2.950366338538235e-003	2.853214e+001	1.755797e-001
2.950366672995454e-003	2.853214e+001	1.755795e-001
2.950367096306752e-003	2.853214e+001	1.755792e-001
2.950367575425968e-003	2.853214e+001	1.755788e-001
2.950367930772959e-003	2.853214e+001	1.755785e-001
2.950368374452804e-003	2.853214e+001	1.755782e-001
2.950368588650062e-003	2.853214e+001	1.755780e-001
2.950368954801292e-003	2.853214e+001	1.755777e-001
2.950369332289859e-003	2.853214e+001	1.755774e-001
2.950369893900883e-003	2.853214e+001	1.755770e-001
2.950370196381940e-003	2.853214e+001	1.755768e-001
2.950370509882303e-003	2.853214e+001	1.755766e-001
2.950370874349225e-003	2.853214e+001	1.755763e-001
2.950371301795385e-003	2.853214e+001	1.755759e-001
2.950371818690858e-003	2.853214e+001	1.755756e-001
2.950372081796097e-003	2.853214e+001	1.755753e-001
2.950372297114515e-003	2.853214e+001	1.755752e-001
2.950372548627209e-003	2.853214e+001	1.755750e-001
2.950372802756633e-003	2.853214e+001	1.755748e-001
2.950373186458927e-003	2.853214e+001	1.755745e-001
2.950373597279483e-003	2.853214e+001	1.755742e-001
2.950373963137021e-003	2.853214e+001	1.755739e-001
2.950374529584745e-003	2.853214e+001	1.755735e-001
2.950374871656545e-003	2.853214e+001	1.755732e-001
2.950375294137885e-003	2.853213e+001	1.755729e-001
2.950375782582722e-003	2.853213e+001	1.755725e-001
2.950376110852929e-003	2.853213e+001	1.755723e-001
2.950376563445903e-003	2.853213e+001	1.755719e-001
2.950376783715265e-003	2.853213e+001	1.755718e-001
2.950377150384662e-003	2.853213e+001	1.755715e-001
2.950377532794341e-003	2.853213e+001	1.755712e-001
2.950378106263153e-003	2.853213e+001	1.755708e-001
2.950378755177023e-003	2.853213e+001	1.755702e-001
2.950379128180163e-003	2.853213e+001	1.755700e-001
2.950379570767895e-003	2.853213e+001	1.755696e-001
2.950380109003424e-003	2.853213e+001	1.755692e-001
2.950380335105354e-003	2.853213e+001	1.755691e-001
2.950380541854566e-003	2.853213e+001	1.755689e-001
2.950380845756309e-003	2.853213e+001	1.755687e-001
2.950381123381148e-003	2.853213e+001	1.755684e-001
2.950381550497659e-003	2.853213e+001	1.755681e-001
2.950381983200033e-003	2.853213e+001	1.755678e-001
2.950382246041691e-003	2.853213e+001	1.755676e-001
2.950382518642389e-003	2.853213e+001	1.755674e-001
2.950382794331571e-003	2.853213e+001	1.755672e-001
2.950383182743842e-003	2.853213e+001	1.755669e-001
2.950383600796090e-003	2.853213e+001	1.755666e-001
2.950384155041143e-003	2.853213e+001	1.755661e-001
2.950384393328998e-003	2.853213e+001	1.755660e-001
2.950384602374500e-003	2.853213e+001	1.755658e-001
2.950384864714860e-003	2.853213e+001	1.755656e-001
2.950385132319227e-003	2.853213e+001	1.755654e-001
2.950385527354769e-003	2.853213e+001	1.755651e-001
2.950385950827151e-003	2.853212e+001	1.755648e-001
2.950386227896940e-003	2.853212e+001	1.755646e-001
2.950386772990624e-003	2.853212e+001	1.755641e-001
2.950387108379403e-003	2.853212e+001	1.755639e-001
2.950387526396272e-003	2.853212e+001	1.755636e-001
2.950388005854197e-003	2.853212e+001	1.755632e-001
2.950388393880215e-003	2.853212e+001	1.755629e-001
2.950388841611530e-003	2.853212e+001	1.755626e-001
2.950389060346010e-003	2.853212e+001	1.755624e-001
2.950389427622890e-003	2.853212e+001	1.755621e-001
2.950389808922599e-003	2.853212e+001	1.755618e-001
2.950390383855241e-003	2.853212e+001	1.755614e-001
2.950391039261077e-003	2.853212e+001	1.755609e-001
2.950391413395433e-003	2.853212e+001	1.755606e-001
2.950391859031673e-003	2.853212e+001	1.755603e-001
2.950392400267571e-003	2.853212e+001	1.755598e-001
2.950392622255251e-003	2.853212e+001	1.755597e-001
2.950392829726198e-003	2.853212e+001	1.755595e-001
2.950393125347690e-003	2.853212e+001	1.755593e-001
2.950393407490124e-003	2.853212e+001	1.755591e-001
2.950393829639191e-003	2.853212e+001	1.755587e-001
2.950394268603049e-003	2.853212e+001	1.755584e-001
2.950394533722366e-003	2.853212e+001	1.755582e-001
2.950394809835129e-003	2.853212e+001	1.755580e-001
2.950395094443744e-003	2.853212e+001	1.755578e-001
2.950395485707232e-003	2.853212e+001	1.755575e-001
2.950395910885134e-003	2.853212e+001	1.755572e-001
2.950396472918498e-003	2.853212e+001	1.755567e-001
2.950396698860078e-003	2.853212e+001	1.755566e-001
2.950396902797636e-003	2.853211e+001	1.755564e-001
2.950397173447273e-003	2.853211e+001	1.755562e-001
2.950397448803406e-003	2.853211e+001	1.755560e-001
2.950397852786933e-003	2.853211e+001	1.755557e-001
2.950398284418767e-003	2.853211e+001	1.755553e-001
2.950398540409427e-003	2.853211e+001	1.755552e-001
2.950398798887507e-003	2.853211e+001	1.755550e-001
2.950399046794377e-003	2.853211e+001	1.755548e-001
2.950399413861827e-003	2.853211e+001	1.755545e-001
2.950399807947881e-003	2.853211e+001	1.755542e-001
2.950400324806163e-003	2.853211e+001	1.755538e-001
2.950400700973213e-003	2.853211e+001	1.755535e-001
2.950400918172894e-003	2.853211e+001	1.755533e-001
2.950401157973790e-003	2.853211e+001	1.755532e-001
2.950401393817680e-003	2.853211e+001	1.755530e-001
2.950401767772721e-003	2.853211e+001	1.755527e-001
2.950402163614207e-003	2.853211e+001	1.755524e-001
2.950402634500765e-003	2.853211e+001	1.755520e-001
2.950403223823842e-003	2.853211e+001	1.755516e-001
2.950403594433287e-003	2.853211e+001	1.755513e-001
2.950404015548215e-003	2.853211e+001	1.755510e-001
2.950404541681625e-003	2.853211e+001	1.755506e-001
2.950404807051437e-003	2.853211e+001	1.755504e-001
2.950405026590695e-003	2.853211e+001	1.755502e-001
2.950405275347607e-003	2.853211e+001	1.755500e-001
2.950405525459686e-003	2.853211e+001	1.755498e-001
2.950405905180181e-003	2.853211e+001	1.755495e-001
2.950406312668908e-003	2.853211e+001	1.755492e-001
2.950406690228097e-003	2.853211e+001	1.755489e-001
2.950407254025756e-003	2.853211e+001	1.755485e-001
2.950407604225941e-003	2.853211e+001	1.755482e-001
2.950408022684224e-003	2.853210e+001	1.755479e-001
2.950408520057443e-003	2.853210e+001	1.755475e-001
2.950408847274305e-003	2.853210e+001	1.755473e-001
2.950409299359488e-003	2.853210e+001	1.755469e-001
2.950409518327354e-003	2.853210e+001	1.755468e-001
2.950409883903916e-003	2.853210e+001	1.755465e-001
2.950410265418401e-003	2.853210e+001	1.755462e-001
2.950410841017840e-003	2.853210e+001	1.755458e-001
2.950411507479677e-003	2.853210e+001	1.755453e-001
2.950411883753810e-003	2.853210e+001	1.755450e-001
2.950412334603518e-003	2.853210e+001	1.755446e-001
2.950412882455750e-003	2.853210e+001	1.755442e-001
2.950413105290867e-003	2.853210e+001	1.755440e-001
2.950413319720490e-003	2.853210e+001	1.755439e-001
2.950413589989798e-003	2.853210e+001	1.755437e-001
2.950413889965623e-003	2.853210e+001	1.755434e-001
2.950414296895357e-003	2.853210e+001	1.755431e-001
2.950414760917907e-003	2.853210e+001	1.755428e-001
2.950415032091302e-003	2.853210e+001	1.755426e-001
2.950415323501092e-003	2.853210e+001	1.755424e-001
2.950415632414174e-003	2.853210e+001	1.755421e-001
2.950416035725093e-003	2.853210e+001	1.755418e-001
2.950416481486340e-003	2.853210e+001	1.755415e-001
2.950417098916212e-003	2.853210e+001	1.755410e-001
2.950417599509384e-003	2.853210e+001	1.755406e-001
2.950417863115559e-003	2.853210e+001	1.755404e-001
2.950418241247823e-003	2.853210e+001	1.755401e-001
2.950418662547552e-003	2.853210e+001	1.755398e-001
2.950418977822937e-003	2.853209e+001	1.755396e-001
2.950419529516677e-003	2.853209e+001	1.755391e-001
2.950419874567095e-003	2.853209e+001	1.755389e-001
2.950420290774789e-003	2.853209e+001	1.755386e-001
2.950420780986075e-003	2.853209e+001	1.755382e-001
2.950421149419169e-003	2.853209e+001	1.755379e-001
2.950421588488503e-003	2.853209e+001	1.755376e-001
2.950421798250553e-003	2.853209e+001	1.755374e-001
2.950422162517499e-003	2.853209e+001	1.755371e-001
2.950422536689352e-003	2.853209e+001	1.755368e-001
2.950423097745957e-003	2.853209e+001	1.755364e-001
2.950423723683409e-003	2.853209e+001	1.755359e-001
2.950424094602641e-003	2.853209e+001	1.755356e-001
2.950424525994636e-003	2.853209e+001	1.755353e-001
2.950425051240293e-003	2.853209e+001	1.755349e-001
2.950425307970581e-003	2.853209e+001	1.755347e-001
2.950425522204026e-003	2.853209e+001	1.755346e-001
2.950425774354446e-003	2.853209e+001	1.755344e-001
2.950426029715803e-003	2.853209e+001	1.755342e-001
2.950426414014668e-003	2.853209e+001	1.755339e-001
2.950426826418501e-003	2.853209e+001	1.755336e-001
2.950427155023009e-003	2.853209e+001	1.755333e-001
2.950427711150611e-003	2.853209e+001	1.755329e-001
2.950428056348022e-003	2.853209e+001	1.755326e-001
2.950428474100054e-003	2.853209e+001	1.755323e-001
2.950428964259179e-003	2.853209e+001	1.755319e-001
2.950429328940165e-003	2.853209e+001	1.755317e-001
2.950429768340893e-003	2.853209e+001	1.755313e-001
2.950429976506160e-003	2.853209e+001	1.755312e-001
2.950430339818346e-003	2.853209e+001	1.755309e-001
2.950430712759399e-003	2.853209e+001	1.755306e-001
2.950431271266935e-003	2.853209e+001	1.755302e-001
2.950431577443665e-003	2.853209e+001	1.755299e-001
2.950431892684988e-003	2.853208e+001	1.755297e-001
2.950432263255946e-003	2.853208e+001	1.755294e-001
2.950432692482511e-003	2.853208e+001	1.755291e-001
2.950433215744422e-003	2.853208e+001	1.755287e-001
2.950433478261747e-003	2.853208e+001	1.755285e-001
2.950433695535742e-003	2.853208e+001	1.755283e-001
2.950433944587335e-003	2.853208e+001	1.755281e-001
2.950434195502727e-003	2.853208e+001	1.755279e-001
2.950434576046552e-003	2.853208e+001	1.755277e-001
2.950434984507110e-003	2.853208e+001	1.755273e-001
2.950435338057750e-003	2.853208e+001	1.755271e-001
2.950435896358576e-003	2.853208e+001	1.755266e-001
2.950436246474507e-003	2.853208e+001	1.755264e-001
2.950436663418767e-003	2.853208e+001	1.755261e-001
2.950437159459108e-003	2.853208e+001	1.755257e-001
2.950437510045911e-003	2.853208e+001	1.755254e-001
2.950437953636898e-003	2.853208e+001	1.755251e-001
2.950438164324459e-003	2.853208e+001	1.755249e-001
2.950438527629766e-003	2.853208e+001	1.755246e-001
2.950438902623572e-003	2.853208e+001	1.755244e-001
2.950439466441588e-003	2.853208e+001	1.755239e-001
2.950440109721253e-003	2.853208e+001	1.755234e-001
2.950440483206536e-003	2.853208e+001	1.755231e-001
2.950440922946543e-003	2.853208e+001	1.755228e-001
2.950441455037195e-003	2.853208e+001	1.755224e-001
2.950441698355719e-003	2.853208e+001	1.755222e-001
2.950441905609804e-003	2.853208e+001	1.755221e-001
2.950442163863071e-003	2.853208e+001	1.755219e-001
2.950442426922593e-003	2.853208e+001	1.755217e-001
2.950442818769906e-003	2.853207e+001	1.755214e-001
2.950443238597496e-003	2.853207e+001	1.755210e-001
2.950443512651010e-003	2.853207e+001	1.755208e-001
2.950444051340653e-003	2.853207e+001	1.755204e-001
2.950444396180914e-003	2.853207e+001	1.755202e-001
2.950444808637626e-003	2.853207e+001	1.755199e-001
2.950445297447344e-003	2.853207e+001	1.755195e-001
2.950445702071566e-003	2.853207e+001	1.755192e-001
2.950446146541332e-003	2.853207e+001	1.755188e-001
2.950446361061498e-003	2.853207e+001	1.755187e-001
2.950446726103635e-003	2.853207e+001	1.755184e-001
2.950447104280988e-003	2.853207e+001	1.755181e-001
2.950447679773472e-003	2.853207e+001	1.755177e-001
2.950448357307654e-003	2.853207e+001	1.755171e-001
2.950448736095925e-003	2.853207e+001	1.755169e-001
2.950449191915574e-003	2.853207e+001	1.755165e-001
2.950449748206468e-003	2.853207e+001	1.755161e-001
2.950449974388904e-003	2.853207e+001	1.755159e-001
2.950450193195436e-003	2.853207e+001	1.755157e-001
2.950450446350126e-003	2.853207e+001	1.755155e-001
2.950450759087661e-003	2.853207e+001	1.755153e-001
2.950451156109454e-003	2.853207e+001	1.755150e-001
2.950451639880088e-003	2.853207e+001	1.755146e-001
2.950451916534330e-003	2.853207e+001	1.755144e-001
2.950452227483985e-003	2.853207e+001	1.755142e-001
2.950452555574265e-003	2.853207e+001	1.755139e-001
2.950452974441017e-003	2.853207e+001	1.755136e-001
2.950453438526391e-003	2.853207e+001	1.755133e-001
2.950453911816311e-003	2.853206e+001	1.755129e-001
2.950454367348524e-003	2.853206e+001	1.755126e-001
2.950454589987421e-003	2.853206e+001	1.755124e-001
2.950454956376915e-003	2.853206e+001	1.755121e-001
2.950455341274770e-003	2.853206e+001	1.755118e-001
2.950455937015529e-003	2.853206e+001	1.755114e-001
2.950456285134548e-003	2.853206e+001	1.755111e-001
2.950456662768024e-003	2.853206e+001	1.755108e-001
2.950457051155968e-003	2.853206e+001	1.755105e-001
2.950457528777313e-003	2.853206e+001	1.755102e-001
2.950458083176151e-003	2.853206e+001	1.755097e-001
2.950458577618184e-003	2.853206e+001	1.755093e-001
2.950458842775914e-003	2.853206e+001	1.755091e-001
2.950459226040531e-003	2.853206e+001	1.755089e-001
2.950459650787659e-003	2.853206e+001	1.755085e-001
2.950459919614978e-003	2.853206e+001	1.755083e-001
2.950460177467475e-003	2.853206e+001	1.755081e-001
2.950460456024197e-003	2.853206e+001	1.755079e-001
2.950460803252476e-003	2.853206e+001	1.755076e-001
2.950461214175826e-003	2.853206e+001	1.755073e-001
2.950461705170830e-003	2.853206e+001	1.755070e-001
2.950462117185152e-003	2.853206e+001	1.755067e-001
2.950462561069522e-003	2.853206e+001	1.755063e-001
2.950462774680686e-003	2.853206e+001	1.755061e-001
2.950463139130764e-003	2.853206e+001	1.755059e-001
2.950463516660057e-003	2.853206e+001	1.755056e-001
2.950464093225513e-003	2.853206e+001	1.755051e-001
2.950464779447975e-003	2.853205e+001	1.755046e-001
2.950465160085825e-003	2.853205e+001	1.755043e-001
2.950465619819564e-003	2.853205e+001	1.755040e-001
2.950466185411917e-003	2.853205e+001	1.755035e-001
2.950466416612434e-003	2.853205e+001	1.755034e-001
2.950466642644816e-003	2.853205e+001	1.755032e-001
2.950466869794986e-003	2.853205e+001	1.755030e-001
2.950467206473290e-003	2.853205e+001	1.755028e-001
2.950467589111678e-003	2.853205e+001	1.755025e-001
2.950468109334258e-003	2.853205e+001	1.755021e-001
2.950468399404150e-003	2.853205e+001	1.755019e-001
2.950468749426905e-003	2.853205e+001	1.755016e-001
2.950469094261784e-003	2.853205e+001	1.755013e-001
2.950469541325731e-003	2.853205e+001	1.755010e-001
2.950470027494015e-003	2.853205e+001	1.755006e-001
2.950470327008369e-003	2.853205e+001	1.755004e-001
2.950470785051940e-003	2.853205e+001	1.755000e-001
2.950471008643436e-003	2.853205e+001	1.754999e-001
2.950471373622088e-003	2.853205e+001	1.754996e-001
2.950471759145550e-003	2.853205e+001	1.754993e-001
2.950472287103993e-003	2.853205e+001	1.754989e-001
2.950472945535227e-003	2.853205e+001	1.754984e-001
2.950473324795449e-003	2.853205e+001	1.754981e-001
2.950473775250046e-003	2.853205e+001	1.754978e-001
2.950474323732855e-003	2.853205e+001	1.754973e-001
2.950474546751463e-003	2.853205e+001	1.754972e-001
2.950474749191663e-003	2.853205e+001	1.754970e-001
2.950475021934941e-003	2.853205e+001	1.754968e-001
2.950475298397663e-003	2.853205e+001	1.754966e-001
2.950475704462339e-003	2.853205e+001	1.754963e-001
2.950476138944604e-003	2.853205e+001	1.754960e-001
2.950476406264422e-003	2.853205e+001	1.754957e-001
2.950476683739916e-003	2.853205e+001	1.754955e-001
2.950476967185646e-003	2.853205e+001	1.754953e-001
2.950477358239176e-003	2.853205e+001	1.754950e-001
2.950477780972083e-003	2.853204e+001	1.754947e-001
2.950478335183928e-003	2.853204e+001	1.754943e-001
2.950478581928099e-003	2.853204e+001	1.754941e-001
2.950478797434728e-003	2.853204e+001	1.754939e-001
2.950479051351681e-003	2.853204e+001	1.754937e-001
2.950479309262413e-003	2.853204e+001	1.754935e-001
2.950479694228658e-003	2.853204e+001	1.754932e-001
2.950480109512594e-003	2.853204e+001	1.754929e-001
2.950480394835199e-003	2.853204e+001	1.754927e-001
2.950480936555148e-003	2.853204e+001	1.754923e-001
2.950481286213667e-003	2.853204e+001	1.754920e-001
2.950481697860554e-003	2.853204e+001	1.754917e-001
2.950482191064707e-003	2.853204e+001	1.754913e-001
2.950482600398607e-003	2.853204e+001	1.754910e-001
2.950482814640573e-003	2.853204e+001	1.754909e-001
2.950483042586949e-003	2.853204e+001	1.754907e-001
2.950483251948723e-003	2.853204e+001	1.754905e-001
2.950483614377362e-003	2.853204e+001	1.754902e-001
2.950483988579811e-003	2.853204e+001	1.754900e-001
2.950484558845654e-003	2.853204e+001	1.754895e-001
2.950485237721079e-003	2.853204e+001	1.754890e-001
2.950485617546182e-003	2.853204e+001	1.754887e-001
2.950486073825608e-003	2.853204e+001	1.754884e-001
